时间戳,x,y,状态
1772471656.934,-73.40,-2.50,后倾
1772471657.056,-73.30,-4.10,后倾
1772471657.180,-73.00,-2.90,后倾
1772471657.180,-73.90,4.70,后倾
1772471657.305,-75.30,7.90,后倾
1772471657.427,-74.00,9.00,后倾
1772471657.550,-74.00,17.60,后倾
1772471657.675,-75.80,27.30,后倾
1772471657.799,-77.50,34.40,后倾
1772471657.799,-78.30,36.10,后倾
1772471657.920,-78.10,36.70,后倾
1772471658.045,-77.20,36.00,后倾
1772471658.167,-76.90,37.30,后倾
1772471658.293,-77.50,39.30,后倾
1772471658.418,-79.40,41.60,后倾
1772471658.418,-79.90,41.60,后倾
1772471658.539,-78.70,40.20,后倾
1772471658.663,-78.60,39.30,后倾
1772471658.786,-79.20,41.70,后倾
1772471658.910,-79.90,43.00,后倾
1772471658.910,-80.20,43.40,后倾
1772471659.035,-79.90,43.20,后倾
1772471659.158,-80.20,47.20,后倾
1772471659.280,-81.30,51.90,后倾
1772471659.404,-81.20,51.80,后倾
1772471659.404,-81.20,52.50,后倾
1772471659.528,-80.90,51.50,后倾
1772471659.649,-79.90,47.20,后倾
1772471659.771,-79.00,45.20,后倾
1772471659.893,-79.10,43.80,后倾
1772471660.017,-78.40,39.00,后倾
1772471660.017,-76.20,31.50,后倾
1772471660.140,-75.10,22.40,后倾
1772471660.263,-74.80,14.90,后倾
1772471660.388,-73.50,6.60,后倾
1772471660.511,-71.70,2.90,后倾
1772471660.635,-71.90,3.10,后倾
1772471660.635,-72.60,5.60,后倾
1772471660.758,-72.80,6.80,后倾
1772471660.883,-72.70,5.30,后倾
1772471661.006,-72.50,3.30,后倾
1772471661.006,-72.60,3.00,后倾
1772471661.252,-72.50,0.50,后倾
1772471661.377,-72.80,0.60,后倾
1772471661.377,-73.00,1.90,后倾
1772471661.499,-73.30,1.60,后倾
1772471661.624,-73.50,1.20,后倾
1772471661.624,-73.70,1.70,后倾
1772471661.748,-73.70,0.80,后倾
1772471661.871,-73.60,-0.10,后倾
1772471661.997,-74.00,0.10,后倾
1772471662.118,-74.10,-0.30,后倾
1772471662.241,-74.10,-1.30,后倾
1772471662.241,-74.60,-1.40,后倾
1772471662.364,-75.00,-2.30,后倾
1772471662.489,-74.90,-3.20,后倾
1772471662.613,-75.00,-2.10,后倾
1772471662.737,-74.80,-2.50,后倾
1772471662.737,-74.70,-5.80,后倾
1772471662.859,-74.20,-10.20,后倾
1772471662.982,-73.80,-13.00,后倾
1772471663.106,-73.80,-15.30,后倾
1772471663.228,-73.40,-15.00,后倾
1772471663.352,-72.90,-13.00,后倾
1772471663.352,-72.60,-11.80,后倾
1772471663.477,-72.50,-10.60,后倾
1772471663.599,-72.70,-10.50,后倾
1772471663.722,-72.40,-10.20,后倾
1772471663.845,-72.30,-10.40,后倾
1772471663.845,-72.50,-12.30,后倾
1772471663.968,-72.90,-10.60,后倾
1772471664.091,-72.90,-10.20,后倾
1772471664.215,-72.80,-10.80,后倾
1772471664.340,-72.90,-11.20,后倾
1772471664.464,-73.10,-11.40,后倾
1772471664.464,-73.00,-11.00,后倾
1772471664.589,-72.60,-10.60,后倾
1772471664.713,-71.70,-2.60,后倾
1772471664.835,-71.70,7.20,后倾
1772471664.959,-72.50,16.50,后倾
1772471664.959,-72.70,20.50,后倾
1772471665.082,-72.80,22.80,后倾
1772471665.206,-70.50,16.80,后倾
1772471665.330,-67.80,12.70,后倾
1772471665.452,-66.20,10.10,后倾
1772471665.575,-64.20,6.10,后倾
1772471665.698,-60.40,-1.00,后倾
1772471665.698,-55.30,-3.20,后倾
1772471665.820,-52.00,-2.70,后倾
1772471665.944,-49.10,-1.90,后倾
1772471666.066,-47.00,-1.50,后倾
1772471666.190,-45.10,-2.70,后倾
1772471666.190,-44.30,-4.10,后倾
1772471666.313,-43.20,-6.00,后倾
1772471666.436,-41.60,-8.50,后倾
1772471666.560,-40.80,-9.00,后倾
1772471666.684,-40.00,-7.50,后倾
1772471666.684,-40.40,-7.50,后倾
1772471666.809,-40.90,-8.30,后倾
1772471666.932,-40.90,-7.70,后倾
1772471667.056,-41.00,-8.20,后倾
1772471667.178,-41.40,-8.40,后倾
1772471667.305,-42.10,-8.90,后倾
1772471667.305,-42.40,-8.80,后倾
1772471667.427,-42.30,-9.30,后倾
1772471667.551,-41.80,-9.50,后倾
1772471667.676,-41.20,-11.20,后倾
1772471667.799,-39.70,-12.40,后倾
1772471667.799,-37.80,-11.80,后倾
1772471667.926,-36.00,-11.80,后倾
1772471668.050,-34.60,-11.90,后倾
1772471668.173,-34.10,-12.50,后倾
1772471668.296,-33.90,-13.20,后倾
1772471668.422,-33.80,-13.90,后倾
1772471668.422,-33.80,-14.30,后倾
1772471668.546,-33.60,-14.50,后倾
1772471668.670,-33.50,-14.60,后倾
1772471668.792,-33.50,-14.70,后倾
1772471668.916,-33.70,-15.10,后倾
1772471668.916,-34.20,-15.10,后倾
1772471669.040,-34.80,-15.10,后倾
1772471669.163,-35.70,-15.80,后倾
1772471669.285,-36.80,-16.00,后倾
1772471669.406,-38.20,-17.10,后倾
1772471669.532,-39.30,-19.20,后倾
1772471669.532,-39.80,-20.60,后倾
1772471669.656,-39.90,-20.20,后倾
1772471669.783,-40.00,-20.60,后倾
1772471669.908,-40.10,-20.00,后倾
1772471670.033,-40.50,-19.30,后倾
1772471670.158,-41.40,-19.60,后倾
1772471670.158,-42.30,-19.50,后倾
1772471670.282,-42.30,-18.40,后倾
1772471670.405,-41.90,-17.80,后倾
1772471670.529,-42.00,-18.40,后倾
1772471670.652,-42.10,-18.60,后倾
1772471670.778,-42.20,-18.10,后倾
1772471670.778,-42.20,-17.90,后倾
1772471670.902,-42.20,-18.30,后倾
1772471671.023,-42.20,-19.10,后倾
1772471671.147,-42.60,-20.30,后倾
1772471671.270,-42.70,-20.70,后倾
1772471671.270,-42.60,-20.70,后倾
1772471671.395,-42.70,-20.60,后倾
1772471671.521,-42.70,-20.70,后倾
1772471671.646,-42.70,-18.00,后倾
1772471671.771,-42.90,-9.30,后倾
1772471671.771,-43.40,-4.30,后倾
1772471671.895,-44.20,-0.60,后倾
1772471672.018,-45.20,0.90,后倾
1772471672.142,-46.00,3.00,后倾
1772471672.267,-46.50,5.20,后倾
1772471672.267,-46.60,5.30,后倾
1772471672.391,-46.90,4.90,后倾
1772471672.516,-47.10,5.20,后倾
1772471672.642,-46.80,5.00,后倾
1772471672.765,-46.60,4.80,后倾
1772471672.888,-46.70,4.20,后倾
1772471672.888,-46.40,3.90,后倾
1772471673.013,-46.50,3.60,后倾
1772471673.138,-47.00,3.30,后倾
1772471673.263,-47.20,4.30,后倾
1772471673.389,-47.10,4.20,后倾
1772471673.389,-47.30,3.00,后倾
1772471673.513,-47.20,2.00,后倾
1772471673.636,-46.90,2.30,后倾
1772471673.760,-46.90,2.90,后倾
1772471673.882,-46.80,3.30,后倾
1772471673.882,-47.00,-3.10,后倾
1772471674.006,-46.40,-11.40,后倾
1772471674.131,-45.60,-13.90,后倾
1772471674.253,-45.20,-15.70,后倾
1772471674.377,-44.50,-17.30,后倾
1772471674.502,-43.60,-19.40,后倾
1772471674.628,-43.20,-21.40,后倾
1772471674.628,-43.80,-22.50,后倾
1772471674.753,-44.30,-23.40,后倾
1772471674.878,-44.50,-24.80,后倾
1772471675.000,-44.20,-25.10,后倾
1772471675.000,-44.10,-24.80,后倾
1772471675.125,-44.20,-24.60,后倾
1772471675.249,-44.00,-23.80,后倾
1772471675.375,-44.00,-22.50,后倾
1772471675.497,-43.90,-21.90,后倾
1772471675.621,-44.60,-21.90,后倾
1772471675.621,-44.80,-21.60,后倾
1772471675.745,-44.30,-21.10,后倾
1772471675.868,-44.00,-21.30,后倾
1772471675.992,-44.00,-20.60,后倾
1772471676.116,-44.60,-20.80,后倾
1772471676.116,-44.70,-21.60,后倾
1772471676.241,-43.80,-21.50,后倾
1772471676.364,-43.40,-20.50,后倾
1772471676.487,-44.00,-20.40,后倾
1772471676.612,-43.50,-20.80,后倾
1772471676.735,-43.20,-21.20,后倾
1772471676.735,-43.00,-21.10,后倾
1772471676.857,-42.80,-20.80,后倾
1772471676.981,-42.60,-21.00,后倾
1772471677.106,-42.90,-21.00,后倾
1772471677.229,-43.40,-20.60,后倾
1772471677.353,-43.60,-20.20,后倾
1772471677.353,-43.10,-20.10,后倾
1772471677.479,-42.90,-20.30,后倾
1772471677.602,-42.90,-20.20,后倾
1772471677.725,-43.10,-19.40,后倾
1772471677.847,-43.10,-18.20,后倾
1772471677.847,-43.00,-17.20,后倾
1772471677.970,-43.70,-15.40,后倾
1772471678.094,-44.60,-16.20,后倾
1772471678.218,-44.50,-16.50,后倾
1772471678.342,-44.00,-15.60,后倾
1772471678.467,-43.80,-12.30,后倾
1772471678.467,-44.10,-9.60,后倾
1772471678.591,-44.60,-6.50,后倾
1772471678.717,-45.30,-1.00,后倾
1772471678.841,-46.10,2.00,后倾
1772471678.965,-46.30,3.80,后倾
1772471678.965,-46.10,4.70,后倾
1772471679.089,-46.00,5.00,后倾
1772471679.212,-46.40,5.50,后倾
1772471679.337,-46.70,5.50,后倾
1772471679.463,-46.80,5.50,后倾
1772471679.463,-46.80,5.30,后倾
1772471679.585,-47.00,4.90,后倾
1772471679.707,-47.00,4.00,后倾
1772471679.832,-46.60,3.70,后倾
1772471679.955,-46.00,3.20,后倾
1772471680.077,-45.30,2.30,后倾
1772471680.077,-45.00,2.40,后倾
1772471680.324,-44.80,2.30,后倾
1772471680.324,-44.80,2.10,后倾
1772471680.447,-45.10,2.20,后倾
1772471680.573,-45.00,2.10,后倾
1772471680.696,-45.20,2.10,后倾
1772471680.696,-45.60,1.60,后倾
1772471680.816,-45.80,1.20,后倾
1772471680.940,-46.30,0.90,后倾
1772471681.063,-46.60,1.20,后倾
1772471681.189,-46.80,1.60,后倾
1772471681.313,-47.00,1.10,后倾
1772471681.313,-47.10,0.70,后倾
1772471681.438,-47.20,0.80,后倾
1772471681.559,-47.30,1.30,后倾
1772471681.682,-47.40,1.50,后倾
1772471681.807,-47.40,1.20,后倾
1772471681.807,-47.40,1.20,后倾
1772471681.929,-47.30,1.20,后倾
1772471682.052,-47.60,1.50,后倾
1772471682.177,-48.10,2.10,后倾
1772471682.300,-48.10,1.60,后倾
1772471682.300,-47.70,1.40,后倾
1772471682.421,-47.80,1.40,后倾
1772471682.547,-48.30,1.60,后倾
1772471682.669,-48.60,1.50,后倾
1772471682.792,-48.50,0.90,后倾
1772471682.916,-48.20,0.50,后倾
1772471682.916,-48.20,0.60,后倾
1772471683.042,-48.40,0.80,后倾
1772471683.165,-48.40,0.60,后倾
1772471683.288,-48.30,0.40,后倾
1772471683.414,-48.70,0.70,后倾
1772471683.538,-49.10,1.20,后倾
1772471683.538,-49.20,0.80,后倾
1772471683.662,-48.60,0.70,后倾
1772471683.786,-48.50,0.50,后倾
1772471683.909,-48.90,0.30,后倾
1772471684.032,-49.10,0.40,后倾
1772471684.156,-48.90,0.10,后倾
1772471684.156,-48.80,-0.10,后倾
1772471684.279,-48.80,-0.70,后倾
1772471684.401,-49.30,-1.60,后倾
1772471684.523,-49.90,-7.30,后倾
1772471684.647,-50.10,-13.50,后倾
1772471684.647,-50.10,-17.00,后倾
1772471684.773,-50.40,-20.10,后倾
1772471684.899,-50.80,-20.90,后倾
1772471685.022,-51.70,-22.30,后倾
1772471685.146,-51.90,-22.40,后倾
1772471685.146,-51.60,-23.70,后倾
1772471685.270,-51.20,-24.50,后倾
1772471685.393,-51.30,-25.20,后倾
1772471685.640,-51.60,-24.90,后倾
1772471685.640,-51.80,-25.00,后倾
1772471685.766,-51.90,-25.30,后倾
1772471685.766,-52.30,-27.10,后倾
1772471685.889,-53.00,-27.00,后倾
1772471686.013,-53.50,-26.70,后倾
1772471686.136,-53.30,-27.50,后倾
1772471686.261,-53.30,-28.30,后倾
1772471686.261,-53.50,-28.40,后倾
1772471686.386,-53.50,-27.40,后倾
1772471686.509,-53.50,-27.20,后倾
1772471686.633,-53.30,-27.50,后倾
1772471686.755,-53.00,-26.80,后倾
1772471686.878,-52.20,-24.90,后倾
1772471686.878,-51.60,-21.50,后倾
1772471686.999,-51.30,-17.50,后倾
1772471687.121,-50.60,-13.60,后倾
1772471687.245,-49.60,-8.70,后倾
1772471687.367,-49.20,-5.70,后倾
1772471687.494,-49.10,-3.60,后倾
1772471687.494,-48.80,-1.40,后倾
1772471687.618,-48.10,0.30,后倾
1772471687.742,-47.60,1.90,后倾
1772471687.865,-47.60,3.10,后倾
1772471687.989,-47.50,4.30,后倾
1772471687.989,-47.80,4.20,后倾
1772471688.113,-48.20,4.10,后倾
1772471688.238,-49.00,4.20,后倾
1772471688.362,-49.80,4.70,后倾
1772471688.486,-50.00,4.60,后倾
1772471688.610,-49.50,4.60,后倾
1772471688.610,-49.10,4.10,后倾
1772471688.733,-49.50,4.00,后倾
1772471688.856,-49.90,4.10,后倾
1772471688.979,-49.80,3.90,后倾
1772471689.103,-49.20,3.40,后倾
1772471689.103,-48.90,3.30,后倾
1772471689.227,-49.10,3.20,后倾
1772471689.351,-49.20,1.90,后倾
1772471689.477,-48.80,1.00,后倾
1772471689.601,-48.50,1.60,后倾
1772471689.601,-48.90,-0.60,后倾
1772471689.725,-49.30,-4.10,后倾
1772471689.847,-49.60,-8.00,后倾
1772471689.969,-49.50,-10.10,后倾
1772471690.092,-50.70,-12.30,后倾
1772471690.216,-51.70,-14.00,后倾
1772471690.341,-52.40,-16.60,后倾
1772471690.341,-53.00,-19.40,后倾
1772471690.464,-53.20,-21.10,后倾
1772471690.587,-53.30,-22.30,后倾
1772471690.710,-53.10,-22.40,后倾
1772471690.834,-53.00,-21.90,后倾
1772471690.834,-53.60,-23.20,后倾
1772471690.959,-54.30,-24.60,后倾
1772471691.083,-54.30,-24.20,后倾
1772471691.209,-53.20,-20.60,后倾
1772471691.332,-53.40,-20.80,后倾
1772471691.456,-54.10,-22.70,后倾
1772471691.456,-54.20,-23.60,后倾
1772471691.581,-54.00,-23.40,后倾
1772471691.705,-54.20,-23.30,后倾
1772471691.827,-54.40,-23.80,后倾
1772471691.951,-54.80,-23.30,后倾
1772471692.075,-54.80,-22.50,后倾
1772471692.075,-54.80,-23.90,后倾
1772471692.201,-54.70,-24.70,后倾
1772471692.323,-54.90,-24.00,后倾
1772471692.445,-55.70,-23.60,后倾
1772471692.445,-56.40,-24.40,后倾
1772471692.570,-56.30,-24.60,后倾
1772471692.693,-56.30,-24.90,后倾
1772471692.818,-56.30,-25.00,后倾
1772471692.942,-56.20,-24.40,后倾
1772471693.065,-56.20,-24.00,后倾
1772471693.065,-56.20,-23.40,后倾
1772471693.189,-56.10,-23.10,后倾
1772471693.313,-55.30,-22.50,后倾
1772471693.437,-54.60,-20.70,后倾
1772471693.562,-54.10,-16.50,后倾
1772471693.562,-54.20,-10.40,后倾
1772471693.685,-54.40,-3.70,后倾
1772471693.810,-54.90,-0.90,后倾
1772471693.933,-55.10,1.10,后倾
1772471694.059,-55.00,3.10,后倾
1772471694.183,-54.80,4.10,后倾
1772471694.183,-54.70,4.30,后倾
1772471694.307,-54.50,5.00,后倾
1772471694.432,-54.50,5.80,后倾
1772471694.556,-54.70,5.90,后倾
1772471694.678,-54.70,7.10,后倾
1772471694.678,-54.80,8.20,后倾
1772471694.803,-55.20,7.30,后倾
1772471694.927,-55.50,7.80,后倾
1772471695.049,-55.50,7.90,后倾
1772471695.174,-55.30,8.10,后倾
1772471695.297,-55.10,8.20,后倾
1772471695.297,-55.10,8.30,后倾
1772471695.421,-55.30,7.90,后倾
1772471695.544,-55.40,6.30,后倾
1772471695.665,-54.60,0.20,后倾
1772471695.792,-53.10,-2.70,后倾
1772471695.916,-51.90,-3.80,后倾
1772471695.916,-51.50,-7.70,后倾
1772471696.039,-50.40,-11.70,后倾
1772471696.164,-49.00,-11.70,后倾
1772471696.286,-47.90,-11.30,后倾
1772471696.409,-47.00,-11.30,后倾
1772471696.409,-46.20,-12.20,后倾
1772471696.534,-45.50,-13.20,后倾
1772471696.658,-44.90,-13.90,后倾
1772471696.781,-44.80,-13.40,后倾
1772471696.904,-45.00,-13.00,后倾
1772471696.904,-45.20,-13.20,后倾
1772471697.027,-45.10,-13.20,后倾
1772471697.151,-45.50,-13.60,后倾
1772471697.275,-45.70,-13.60,后倾
1772471697.399,-45.70,-13.90,后倾
1772471697.521,-45.80,-13.90,后倾
1772471697.521,-45.90,-13.50,后倾
1772471697.646,-46.00,-13.80,后倾
1772471697.768,-46.10,-14.30,后倾
1772471697.893,-46.40,-14.30,后倾
1772471698.017,-46.90,-14.00,后倾
1772471698.017,-47.10,-14.10,后倾
1772471698.140,-47.10,-14.20,后倾
1772471698.265,-47.20,-13.50,后倾
1772471698.389,-47.50,-14.40,后倾
1772471698.512,-47.40,-14.50,后倾
1772471698.636,-47.60,-13.50,后倾
1772471698.636,-48.00,-13.50,后倾
1772471698.761,-48.20,-14.80,后倾
1772471698.884,-48.30,-15.30,后倾
1772471699.009,-48.20,-15.10,后倾
1772471699.133,-49.00,-14.50,后倾
1772471699.256,-49.70,-14.80,后倾
1772471699.256,-49.80,-14.60,后倾
1772471699.379,-50.00,-14.60,后倾
1772471699.503,-50.20,-14.60,后倾
1772471699.628,-50.10,-14.60,后倾
1772471699.753,-50.10,-13.80,后倾
1772471699.875,-50.20,-13.00,后倾
1772471699.875,-50.70,-13.30,后倾
1772471700.000,-51.00,-13.40,后倾
1772471700.123,-51.20,-13.70,后倾
1772471700.246,-51.30,-12.70,后倾
1772471700.370,-51.40,-9.90,后倾
1772471700.370,-51.00,-8.10,后倾
1772471700.616,-51.70,-5.00,后倾
1772471700.616,-52.60,-0.60,后倾
1772471700.740,-54.80,6.80,后倾
1772471700.865,-57.00,11.70,后倾
1772471700.865,-58.40,14.70,后倾
1772471700.988,-59.20,16.40,后倾
1772471701.111,-59.70,16.80,后倾
1772471701.237,-59.60,15.20,后倾
1772471701.360,-58.80,15.20,后倾
1772471701.486,-58.80,15.80,后倾
1772471701.486,-59.40,15.60,后倾
1772471701.610,-60.00,16.60,后倾
1772471701.734,-60.30,17.30,后倾
1772471701.858,-60.50,16.90,后倾
1772471701.983,-60.50,15.10,后倾
1772471702.106,-59.80,14.50,后倾
1772471702.106,-59.30,15.10,后倾
1772471702.229,-59.00,14.10,后倾
1772471702.350,-58.80,13.00,后倾
1772471702.475,-58.40,11.80,后倾
1772471702.597,-57.60,10.60,后倾
1772471702.597,-57.00,10.00,后倾
1772471702.721,-56.10,9.30,后倾
1772471702.845,-55.50,6.60,后倾
1772471702.969,-55.00,1.60,后倾
1772471703.091,-54.00,-1.20,后倾
1772471703.215,-52.10,-1.40,后倾
1772471703.215,-50.40,0.70,后倾
1772471703.341,-49.80,-0.30,后倾
1772471703.463,-50.00,-0.60,后倾
1772471703.588,-51.50,0.20,后倾
1772471703.711,-54.40,0.30,后倾
1772471703.711,-56.10,3.20,后倾
1772471703.834,-59.00,7.90,后倾
1772471703.956,-62.60,12.00,后倾
1772471704.078,-64.70,13.40,后倾
1772471704.202,-66.70,14.90,后倾
1772471704.202,-68.40,18.10,后倾
1772471704.323,-70.00,19.60,后倾
1772471704.446,-70.40,18.80,后倾
1772471704.571,-70.20,17.90,后倾
1772471704.693,-70.50,17.10,后倾
1772471704.818,-71.20,17.00,后倾
1772471704.818,-71.30,19.90,后倾
1772471704.941,-72.00,26.80,后倾
1772471705.064,-73.80,31.00,后倾
1772471705.186,-74.50,29.10,后倾
1772471705.311,-74.30,28.30,后倾
1772471705.436,-74.20,29.00,后倾
1772471705.436,-74.20,28.40,后倾
1772471705.560,-74.00,26.80,后倾
1772471705.681,-74.20,26.90,后倾
1772471705.802,-74.20,23.50,后倾
1772471705.926,-74.00,7.80,后倾
1772471706.049,-74.60,3.40,后倾
1772471706.049,-75.10,1.20,后倾
1772471706.173,-76.00,-1.60,后倾
1772471706.295,-76.80,-6.00,后倾
1772471706.417,-76.80,-8.10,后倾
1772471706.544,-75.70,-9.70,后倾
1772471706.544,-74.50,-9.20,后倾
1772471706.667,-74.10,-8.60,后倾
1772471706.791,-74.30,-8.10,后倾
1772471706.916,-74.60,-7.10,后倾
1772471707.039,-74.80,-5.80,后倾
1772471707.039,-74.60,-5.50,后倾
1772471707.286,-73.60,-7.10,后倾
1772471707.286,-73.10,-8.70,后倾
1772471707.409,-73.20,-10.60,后倾
1772471707.533,-73.40,-10.60,后倾
1772471707.656,-73.10,-9.50,后倾
1772471707.779,-72.90,-9.40,后倾
1772471707.779,-72.80,-10.70,后倾
1772471707.900,-72.50,-11.40,后倾
1772471708.025,-72.70,-11.90,后倾
1772471708.147,-72.60,-11.30,后倾
1772471708.271,-72.20,-10.50,后倾
1772471708.393,-71.80,-11.20,后倾
1772471708.393,-70.60,-10.90,后倾
1772471708.518,-69.50,-8.60,后倾
1772471708.640,-68.60,3.10,后倾
1772471708.765,-67.00,16.90,后倾
1772471708.887,-65.10,25.70,后倾
1772471708.887,-64.50,26.40,后倾
1772471709.136,-64.00,27.40,后倾
1772471709.136,-63.00,26.40,后倾
1772471709.260,-61.50,25.70,后倾
1772471709.385,-60.30,25.40,后倾
1772471709.509,-59.10,25.10,后倾
1772471709.509,-58.50,24.70,后倾
1772471709.755,-58.40,23.90,后倾
1772471709.755,-58.30,23.50,后倾
1772471709.881,-58.50,23.30,后倾
1772471710.005,-58.60,22.70,后倾
1772471710.128,-58.70,22.80,后倾
1772471710.128,-58.90,23.50,后倾
1772471710.254,-59.10,24.60,后倾
1772471710.376,-59.40,24.50,后倾
1772471710.503,-59.60,23.30,后倾
1772471710.626,-59.40,22.40,后倾
1772471710.750,-59.00,23.10,后倾
1772471710.750,-58.80,23.20,后倾
1772471710.872,-58.90,22.90,后倾
1772471710.996,-58.80,22.10,后倾
1772471711.118,-57.90,20.80,后倾
1772471711.118,-56.20,18.90,后倾
1772471711.242,-55.10,15.80,后倾
1772471711.364,-54.40,13.30,后倾
1772471711.487,-52.90,12.40,后倾
1772471711.608,-50.50,14.90,后倾
1772471711.734,-48.50,15.80,后倾
1772471711.734,-46.40,13.80,后倾
1772471711.980,-45.70,12.30,后倾
1772471711.980,-45.80,10.60,后倾
1772471712.105,-46.60,9.80,后倾
1772471712.226,-49.40,3.60,后倾
1772471712.226,-50.90,1.40,后倾
1772471712.471,-51.80,6.40,后倾
1772471712.471,-53.30,8.30,后倾
1772471712.595,-56.90,7.70,后倾
1772471712.719,-59.70,6.10,后倾
1772471712.843,-62.10,3.90,后倾
1772471712.843,-63.70,3.10,后倾
1772471712.967,-65.40,3.50,后倾
1772471713.090,-66.70,4.20,后倾
1772471713.214,-67.90,3.50,后倾
1772471713.338,-68.30,3.40,后倾
1772471713.462,-67.60,4.80,后倾
1772471713.462,-67.40,5.10,后倾
1772471713.584,-68.00,5.00,后倾
1772471713.709,-68.40,3.80,后倾
1772471713.834,-67.90,3.30,后倾
1772471713.957,-67.40,2.00,后倾
1772471713.957,-66.90,1.00,后倾
1772471714.080,-66.90,0.70,后倾
1772471714.203,-66.30,-2.00,后倾
1772471714.325,-66.50,-2.10,后倾
1772471714.450,-67.20,-2.10,后倾
1772471714.572,-67.00,-2.70,后倾
1772471714.572,-66.50,-3.30,后倾
1772471714.695,-66.40,-3.20,后倾
1772471714.818,-66.30,-2.10,后倾
1772471714.940,-66.40,-1.80,后倾
1772471715.064,-66.50,-1.20,后倾
1772471715.189,-66.40,-0.60,后倾
1772471715.189,-66.40,-1.00,后倾
1772471715.314,-66.40,-1.70,后倾
1772471715.436,-66.50,-2.90,后倾
1772471715.560,-66.30,-3.10,后倾
1772471715.684,-66.20,-2.40,后倾
1772471715.684,-66.50,-1.60,后倾
1772471715.807,-66.90,-1.80,后倾
1772471715.929,-66.20,-3.00,后倾
1772471716.054,-65.80,-4.80,后倾
1772471716.180,-65.60,-5.30,后倾
1772471716.303,-66.00,-5.00,后倾
1772471716.428,-67.00,-3.50,后倾
1772471716.428,-66.40,-1.20,后倾
1772471716.552,-65.40,-0.90,后倾
1772471716.676,-65.40,-2.60,后倾
1772471716.799,-66.10,-3.20,后倾
1772471716.799,-66.50,-2.90,后倾
1772471716.924,-66.30,-2.50,后倾
1772471717.047,-65.80,-2.70,后倾
